ano;ra;nome;idade;genero;fase;turma;ano_ingresso;instituicao_ensino;inde;pedra;fase_ideal;defasagem;iaa;ieg;ips;ida;ipv;ian;ipp;risco_defasagem
2022;RA-550;Aluno-550;12;Feminino;1;G;2022;Pública;6,026;Ágata;3;-2,0;9,0;9,0;6,9;1,9;6,25;5,0;7,708333333;1
2022;RA-551;Aluno-551;12;Feminino;1;G;2018;Pública;6,853;Ágata;3;-2,0;8,5;7,3;6,9;6,6;7,333;5,0;7,708333333;1
2022;RA-552;Aluno-552;11;Masculino;1;G;2022;Pública;6,625;Ágata;2;-1,0;9,5;8,8;5,0;5,5;7,167;5,0;7,708333333;1
2022;RA-553;Aluno-553;11;Feminino;1;G;2019;Pública;6,39;Ágata;2;-1,0;9,5;6,9;6,9;3,3;8,167;5,0;7,708333333;1
2022;RA-554;Aluno-554;12;Masculino;1;G;2017;Pública;5,588;Quartzo;3;-2,0;7,9;6,0;6,9;4,0;5,75;5,0;7,708333333;1
2022;RA-555;Aluno-555;12;Masculino;1;G;2019;Pública;5,949;Quartzo;3;-2,0;9,5;8,1;5,0;4,4;5,167;5,0;7,708333333;1
2022;RA-556;Aluno-556;11;Feminino;1;G;2018;Pública;7,181;Ametista;2;-1,0;9,0;8,8;5,0;6,4;8,25;5,0;7,708333333;0
2022;RA-557;Aluno-557;10;Masculino;1;H;2019;Pública;8,334;Topázio;2;-1,0;10,0;8,4;7,5;9,4;9,333;5,0;7,708333333;0
2022;RA-558;Aluno-558;14;Masculino;1;H;2022;Pública;5,539;Quartzo;4;-3,0;9,0;8,5;5,0;4,3;4,5;2,5;7,708333333;1
2022;RA-559;Aluno-559;11;Masculino;1;H;2021;Pública;7,634;Ametista;2;-1,0;9,5;9,2;7,5;7,1;8,083;5,0;7,708333333;0
2022;RA-560;Aluno-560;11;Masculino;1;H;2020;Pública;4,949;Quartzo;2;-1,0;6,9;7,2;5,0;3,8;3,75;5,0;7,708333333;1
2022;RA-561;Aluno-561;11;Masculino;1;H;2022;Pública;7,856;Ametista;2;-1,0;9,0;9,0;7,5;7,4;8,833;5,0;7,708333333;0
2022;RA-562;Aluno-562;11;Feminino;1;H;2021;Pública;7,855;Ametista;2;-1,0;8,0;9,0;7,5;8,0;8,75;5,0;7,708333333;0
2022;RA-563;Aluno-563;11;Feminino;1;H;2020;Pública;8,22;Topázio;2;-1,0;10,0;9,2;7,5;8,5;8,833;5,0;7,708333333;0
2022;RA-564;Aluno-564;13;Masculino;1;H;2019;Pública;4,972;Quartzo;3;-2,0;9,5;3,8;5,0;2,3;6,833;5,0;7,708333333;1
2022;RA-565;Aluno-565;13;Masculino;1;H;2022;Pública;5,233;Quartzo;3;-2,0;9,0;4,1;7,5;2,9;5,917;5,0;7,708333333;1
2022;RA-566;Aluno-566;12;Feminino;1;H;2022;Pública;7,729;Ametista;3;-2,0;9,5;8,4;7,5;8,5;7,917;5,0;7,708333333;0
2022;RA-567;Aluno-567;11;Masculino;1;H;2019;Pública;6,281;Ágata;2;-1,0;9,5;6,0;7,5;4,8;6,833;5,0;7,708333333;1
2022;RA-568;Aluno-568;14;Masculino;1;J;2018;Pública;7,306;Ametista;4;-3,0;8,0;8,6;6,9;8,3;7,944;2,5;7,708333333;0
2022;RA-569;Aluno-569;12;Feminino;1;J;2020;Pública;7,074;Ametista;3;-2,0;9,5;8,7;5,0;6,8;7,333;5,0;7,708333333;0
2022;RA-570;Aluno-570;10;Feminino;1;J;2019;Pública;5,722;Quartzo;2;-1,0;9,0;7,0;7,5;1,3;6,778;5,0;7,708333333;1
2022;RA-571;Aluno-571;11;Feminino;1;J;2019;Pública;6,589;Ágata;2;-1,0;8,5;8,8;7,5;3,7;6,944;5,0;7,708333333;1
2022;RA-572;Aluno-572;9;Masculino;1;J;2022;Pública;7,48;Ametista;1;0,0;8,5;8,0;7,5;6,8;6,833;10,0;7,708333333;0
2022;RA-573;Aluno-573;11;Masculino;1;J;2020;Pública;8,261;Topázio;2;-1,0;9,5;9,9;7,5;8,2;8,944;5,0;7,708333333;0
2022;RA-574;Aluno-574;10;Masculino;1;J;2022;Pública;6,86;Ágata;2;-1,0;9,5;7,2;5,0;7,5;6,944;5,0;7,708333333;1
2022;RA-575;Aluno-575;12;Masculino;1;J;2019;Pública;5,889;Quartzo;3;-2,0;8,0;6,1;7,5;2,8;7,0;5,0;7,708333333;1
2022;RA-576;Aluno-576;10;Feminino;1;J;2022;Pública;7,59;Ametista;2;-1,0;9,5;9,1;7,5;7,8;7,111;5,0;7,708333333;0
2022;RA-577;Aluno-577;10;Feminino;1;J;2022;Pública;7,862;Ametista;2;-1,0;9,5;9,3;7,5;9,0;7,111;5,0;7,708333333;0
2022;RA-578;Aluno-578;10;Masculino;1;J;2019;Pública;8,814;Topázio;2;-1,0;9,5;10,0;8,8;9,5;9,611;5,0;7,708333333;0
2022;RA-579;Aluno-579;10;Feminino;1;J;2022;Pública;6,067;Ágata;2;-1,0;8,5;5,8;7,5;3,8;7,222;5,0;7,708333333;1
2022;RA-580;Aluno-580;10;Feminino;1;J;2020;Pública;7,525;Ametista;2;-1,0;8,0;9,6;7,5;7,6;7,167;5,0;7,708333333;0
2022;RA-581;Aluno-581;10;Masculino;1;J;2019;Pública;6,464;Ágata;2;-1,0;7,5;8,9;7,5;5,0;5,889;5,0;7,708333333;1
2022;RA-582;Aluno-582;10;Feminino;1;J;2022;Pública;7,064;Ametista;2;-1,0;10,0;9,0;7,5;4,9;7,222;5,0;7,708333333;0
2022;RA-583;Aluno-583;12;Feminino;1;J;2019;Pública;7,456;Ametista;3;-2,0;8,5;9,4;7,5;7,1;7,333;5,0;7,708333333;0
2022;RA-584;Aluno-584;10;Feminino;1;J;2019;Pública;6,714;Ágata;2;-1,0;8,0;8,5;7,5;4,6;7,333;5,0;7,708333333;1
2022;RA-585;Aluno-585;9;Feminino;1;K;2020;Pública;7,398;Ametista;1;0,0;8,5;9,1;7,5;5,0;6,889;10,0;7,708333333;0
2022;RA-586;Aluno-586;10;Feminino;1;K;2021;Privada;7,988;Ametista;2;-1,0;10,0;9,6;5,6;8,2;8,778;5,0;7,708333333;0
2022;RA-587;Aluno-587;10;Masculino;1;K;2022;Pública;6,632;Ágata;2;-1,0;9,5;9,3;7,5;3,8;6,167;5,0;7,708333333;1
2022;RA-588;Aluno-588;9;Feminino;1;K;2021;Privada;8,622;Topázio;1;0,0;9,5;10,0;5,6;9,3;8,278;10,0;7,708333333;0
2022;RA-589;Aluno-589;9;Feminino;1;K;2022;Pública;7,744;Ametista;1;0,0;9,5;9,4;7,5;5,8;7,056;10,0;7,708333333;0
2022;RA-590;Aluno-590;10;Feminino;1;K;2020;Pública;7,435;Ametista;2;-1,0;8,5;8,6;7,5;7,4;7,611;5,0;7,708333333;0
2022;RA-591;Aluno-591;11;Masculino;1;K;2021;Pública;7,507;Ametista;2;-1,0;9,5;9,3;7,5;7,1;7,389;5,0;7,708333333;0
2022;RA-592;Aluno-592;10;Feminino;1;K;2020;Pública;7,381;Ametista;2;-1,0;8,0;8,5;5,6;8,4;7,778;5,0;7,708333333;0
2022;RA-593;Aluno-593;10;Feminino;1;K;2021;Pública;6,254;Ágata;2;-1,0;7,5;7,4;7,5;4,6;6,278;5,0;7,708333333;1
2022;RA-594;Aluno-594;10;Masculino;1;K;2022;Pública;7,392;Ametista;2;-1,0;8,0;9,4;7,5;7,8;6,889;5,0;7,708333333;0
2022;RA-595;Aluno-595;12;Masculino;1;K;2018;Pública;5,18;Quartzo;3;-2,0;8,5;5,5;7,5;1,0;6,0;5,0;7,708333333;1
2022;RA-596;Aluno-596;9;Feminino;1;K;2021;Pública;8,971;Topázio;1;0,0;9,5;10,0;7,5;9,3;9,0;10,0;7,708333333;0
2022;RA-597;Aluno-597;9;Masculino;1;L;2022;Pública;8,265;Topázio;1;0,0;9,0;10,0;7,5;8,0;7,056;10,0;7,708333333;0
2022;RA-598;Aluno-598;11;Feminino;1;L;2022;Pública;6,35;Ágata;2;-1,0;9,5;7,2;7,5;3,7;6,944;5,0;7,708333333;1
2022;RA-599;Aluno-599;10;Masculino;1;L;2022;Pública;8,2;Topázio;2;-1,0;9,5;9,2;7,5;9,1;8,556;5,0;7,708333333;0
2022;RA-600;Aluno-600;9;Feminino;1;L;2021;Pública;7,011;Ágata;1;0,0;8,5;8,4;7,5;3,9;6,833;10,0;7,708333333;1
2022;RA-601;Aluno-601;8;Masculino;1;L;2021;Pública;7,713;Ametista;0;1,0;9,0;9,7;7,5;5,7;7,167;10,0;7,708333333;0
2022;RA-602;Aluno-602;11;Masculino;1;L;2019;Pública;8,041;Ametista;2;-1,0;10,0;9,7;7,5;8,6;7,667;5,0;7,708333333;0
2022;RA-603;Aluno-603;11;Feminino;1;L;2022;Pública;7,78;Ametista;2;-1,0;9,0;9,5;7,5;7,5;8,0;5,0;7,708333333;0
2022;RA-604;Aluno-604;10;Feminino;1;L;2021;Pública;8,018;Ametista;2;-1,0;9,0;9,0;7,5;8,8;8,333;5,0;7,708333333;0
2022;RA-605;Aluno-605;12;Feminino;1;L;2021;Pública;7,276;Ametista;3;-2,0;6,9;9,3;6,9;7,1;7,556;5,0;7,708333333;0
2022;RA-606;Aluno-606;10;Masculino;1;L;2022;Pública;6,127;Ágata;2;-1,0;9,5;9,0;7,5;1,8;6,111;5,0;7,708333333;1
2022;RA-607;Aluno-607;10;Masculino;1;L;2022;Pública;6,44;Ágata;2;-1,0;6,8;8,1;7,5;4,0;7,444;5,0;7,708333333;1
2022;RA-608;Aluno-608;10;Masculino;1;L;2022;Pública;7,216;Ametista;2;-1,0;7,8;9,6;7,5;6,3;7,222;5,0;7,708333333;0
2022;RA-609;Aluno-609;11;Masculino;1;L;2019;Pública;6,794;Ágata;2;-1,0;8,5;7,6;7,5;6,0;7,056;5,0;7,708333333;1
2022;RA-610;Aluno-610;9;Feminino;1;L;2022;Pública;8,18;Topázio;1;0,0;9,0;9,6;7,5;6,5;8,5;10,0;7,708333333;0
2022;RA-611;Aluno-611;12;Masculino;1;M;2021;Pública;7,756;Ametista;3;-2,0;9,5;7,6;7,5;9,5;7,556;5,0;7,708333333;0
2022;RA-612;Aluno-612;10;Feminino;1;M;2021;Pública;7,594;Ametista;2;-1,0;9,0;9,2;7,5;7,9;7,167;5,0;7,708333333;0
2022;RA-613;Aluno-613;13;Masculino;1;M;2020;Pública;8,121;Topázio;3;-2,0;9,0;9,2;7,5;9,2;8,556;5,0;7,708333333;0
2022;RA-614;Aluno-614;12;Masculino;1;M;2021;Pública;8,339;Topázio;3;-2,0;9,5;9,7;7,5;9,6;8,278;5,0;7,708333333;0
2022;RA-615;Aluno-615;9;Feminino;1;M;2020;Pública;8,086;Topázio;1;0,0;9,5;9,7;7,5;7,3;6,889;10,0;7,708333333;0
2022;RA-616;Aluno-616;12;Masculino;1;M;2019;Pública;7,303;Ametista;3;-2,0;7,4;7,4;7,5;8,8;7,278;5,0;7,708333333;0
2022;RA-617;Aluno-617;11;Feminino;1;M;2021;Pública;7,107;Ametista;2;-1,0;8,5;8,9;7,5;6,3;6,778;5,0;7,708333333;0
2022;RA-618;Aluno-618;13;Masculino;1;M;2020;Pública;7,18;Ametista;3;-2,0;8,9;8,3;7,5;6,7;7,333;5,0;7,708333333;0
2022;RA-619;Aluno-619;11;Feminino;1;M;2021;Pública;7,693;Ametista;2;-1,0;9,5;8,0;7,5;9,0;7,333;5,0;7,708333333;0
2022;RA-620;Aluno-620;12;Masculino;1;M;2021;Pública;6,018;Ágata;3;-2,0;0,0;7,5;7,5;6,8;6,833;5,0;7,708333333;1
2022;RA-621;Aluno-621;10;Masculino;1;M;2020;Pública;7,448;Ametista;2;-1,0;9,5;7,7;7,5;7,5;8,222;5,0;7,708333333;0
2022;RA-622;Aluno-622;12;Feminino;1;N;2019;Pública;4,934;Quartzo;3;-2,0;3,5;3,8;7,5;3,8;6,0;5,0;7,708333333;1
2022;RA-623;Aluno-623;13;Masculino;1;N;2022;Pública;7,524;Ametista;3;-2,0;7,5;9,0;7,5;8,3;7,389;5,0;7,708333333;0
2022;RA-624;Aluno-624;10;Masculino;1;N;2022;Pública;7,425;Ametista;2;-1,0;9,0;8,9;7,5;6,8;7,722;5,0;7,708333333;0
2022;RA-625;Aluno-625;11;Masculino;1;N;2022;Pública;7,483;Ametista;2;-1,0;8,0;9,2;7,5;7,8;7,333;5,0;7,708333333;0
2022;RA-626;Aluno-626;11;Masculino;1;N;2021;Pública;5,818;Quartzo;2;-1,0;7,4;7,6;7,5;1,3;7,278;5,0;7,708333333;1
2022;RA-627;Aluno-627;10;Feminino;1;N;2022;Pública;6,621;Ágata;2;-1,0;7,0;6,7;7,5;6,5;7,0;5,0;7,708333333;1
2022;RA-628;Aluno-628;11;Masculino;1;N;2022;Pública;7,577;Ametista;2;-1,0;9,5;7,6;7,5;9,2;7,333;5,0;7,708333333;0
2022;RA-629;Aluno-629;9;Masculino;1;N;2022;Pública;8,11;Topázio;1;0,0;9,0;10,0;7,5;7,0;7,278;10,0;7,708333333;0
2022;RA-630;Aluno-630;9;Masculino;1;N;2022;Pública;8,064;Topázio;1;0,0;9,5;9,2;7,5;7,3;7,278;10,0;7,708333333;0
2022;RA-631;Aluno-631;12;Masculino;1;N;2022;Pública;6,928;Ágata;3;-2,0;8,5;6,8;7,5;7,0;7,222;5,0;7,708333333;1
2022;RA-632;Aluno-632;10;Feminino;1;P;2022;Pública;6,996;Ágata;2;-1,0;8,5;9,3;6,9;6,3;6,722;5,0;7,708333333;1
2022;RA-633;Aluno-633;11;Feminino;1;P;2020;Pública;7,476;Ametista;2;-1,0;7,3;8,9;7,5;7,7;7,833;5,0;7,708333333;0
2022;RA-634;Aluno-634;11;Feminino;1;P;2022;Pública;7,619;Ametista;2;-1,0;9,5;9,4;7,5;6,5;8,222;5,0;7,708333333;0
2022;RA-635;Aluno-635;10;Masculino;1;P;2022;Pública;5,313;Quartzo;2;-1,0;10,0;4,9;6,9;1,5;6,444;5,0;7,708333333;1
2022;RA-636;Aluno-636;10;Masculino;1;P;2022;Pública;7,189;Ametista;2;-1,0;8,5;8,0;6,9;7,3;7,389;5,0;7,708333333;0
2022;RA-637;Aluno-637;10;Feminino;1;P;2021;Pública;7,039;Ametista;2;-1,0;8,5;9,0;7,5;5,8;7,0;5,0;7,708333333;0
2022;RA-638;Aluno-638;9;Feminino;1;P;2020;Pública;7,059;Ametista;1;0,0;8,5;9,3;7,5;3,9;6,278;10,0;7,708333333;0
2022;RA-639;Aluno-639;10;Feminino;1;P;2021;Pública;6,613;Ágata;2;-1,0;8,5;7,4;7,5;5,5;6,611;5,0;7,708333333;1
2022;RA-640;Aluno-640;11;Feminino;1;P;2022;Pública;6,73;Ágata;2;-1,0;9,0;8,4;7,5;4,8;6,778;5,0;7,708333333;1
2022;RA-641;Aluno-641;9;Feminino;1;P;2022;Pública;7,776;Ametista;1;0,0;9,0;9,3;7,5;6,5;6,778;10,0;7,708333333;0
2022;RA-642;Aluno-642;10;Feminino;1;P;2021;Pública;7,75;Ametista;2;-1,0;10,0;9,7;6,9;7,3;7,778;5,0;7,708333333;0
2022;RA-643;Aluno-643;10;Masculino;1;P;2022;Pública;6,763;Ágata;2;-1,0;9,0;8,0;7,5;6,2;6,722;5,0;7,708333333;1
2022;RA-644;Aluno-644;11;Feminino;1;P;2021;Pública;7,83;Ametista;2;-1,0;9,5;8,0;7,5;8,8;8,278;5,0;7,708333333;0
2022;RA-645;Aluno-645;10;Feminino;1;P;2022;Pública;6,086;Ágata;2;-1,0;8,5;8,1;7,5;2,0;6,833;5,0;7,708333333;1
2022;RA-646;Aluno-646;13;Masculino;1;R;2019;Pública;8,181;Topázio;3;-2,0;8,5;9,8;8,1;8,4;8,389;5,0;7,708333333;0
2022;RA-647;Aluno-647;10;Masculino;1;R;2022;Pública;6,606;Ágata;2;-1,0;9,5;8,6;7,5;3,3;7,278;5,0;7,708333333;1
2022;RA-648;Aluno-648;12;Masculino;1;R;2019;Pública;6,736;Ágata;3;-2,0;9,0;7,5;6,9;5,3;7,5;5,0;7,708333333;1
2022;RA-649;Aluno-649;12;Feminino;1;R;2019;Pública;7,302;Ametista;3;-2,0;8,5;8,9;5,6;7,4;7,611;5,0;7,708333333;0
2022;RA-650;Aluno-650;11;Feminino;1;R;2021;Pública;7,004;Ágata;2;-1,0;6,9;8,7;5,6;6,9;7,5;5,0;7,708333333;1
2022;RA-651;Aluno-651;10;Feminino;1;R;2022;Pública;7,866;Ametista;2;-1,0;8,5;9,3;7,5;7,8;8,333;5,0;7,708333333;0
2022;RA-652;Aluno-652;9;Feminino;1;R;2022;Pública;8,151;Topázio;1;0,0;8,0;9,6;7,5;7,8;7,5;10,0;7,708333333;0
2022;RA-653;Aluno-653;11;Feminino;1;R;2022;Pública;8,101;Topázio;2;-1,0;9,5;9,6;7,5;9,3;7,5;5,0;7,708333333;0
2022;RA-654;Aluno-654;12;Feminino;1;R;2022;Pública;7,308;Ametista;3;-2,0;8,5;8,6;7,5;6,8;7,556;5,0;7,708333333;0
2022;RA-655;Aluno-655;12;Feminino;1;R;2019;Pública;7,785;Ametista;3;-2,0;7,5;9,2;7,5;8,3;8,389;5,0;7,708333333;0
2022;RA-656;Aluno-656;11;Feminino;1;R;2020;Pública;6,652;Ágata;2;-1,0;7,4;7,5;5,6;6,3;7,5;5,0;7,708333333;1
2022;RA-657;Aluno-657;12;Feminino;1;R;2021;Pública;8,093;Topázio;3;-2,0;9,5;9,8;7,5;9,0;7,5;5,0;7,708333333;0
2022;RA-658;Aluno-658;10;Feminino;1;U;2022;Pública;7,407;Ametista;2;-1,0;10,0;9,3;7,5;5,6;7,917;5,0;7,708333333;0
2022;RA-659;Aluno-659;10;Feminino;1;U;2022;Pública;7,783;Ametista;2;-1,0;8,0;7,8;7,5;9,3;8,333;5,0;7,708333333;0
2022;RA-660;Aluno-660;9;Feminino;1;U;2021;Pública;8,363;Topázio;1;0,0;9,5;9,0;7,5;6,9;9,083;10,0;7,708333333;0
2022;RA-661;Aluno-661;11;Masculino;1;U;2022;Pública;7,593;Ametista;2;-1,0;9,0;8,3;7,5;7,8;7,917;5,0;7,708333333;0
2022;RA-662;Aluno-662;11;Feminino;1;U;2022;Pública;7,044;Ametista;2;-1,0;9,0;8,8;7,5;6,8;6,083;5,0;7,708333333;0
2022;RA-663;Aluno-663;10;Masculino;1;U;2022;Pública;6,376;Ágata;2;-1,0;6,9;8,7;7,5;5,8;5,25;5,0;7,708333333;1
2022;RA-664;Aluno-664;10;Feminino;1;U;2022;Pública;7,277;Ametista;2;-1,0;9,5;8,8;7,5;6,3;7,167;5,0;7,708333333;0
2022;RA-665;Aluno-665;11;Feminino;1;U;2022;Pública;6,996;Ágata;2;-1,0;9,0;7,4;7,5;6,8;7,25;5,0;7,708333333;1
2022;RA-666;Aluno-666;10;Masculino;1;U;2022;Pública;7,929;Ametista;2;-1,0;9,5;9,1;7,5;7,8;8,833;5,0;7,708333333;0
2022;RA-667;Aluno-667;11;Masculino;1;U;2021;Pública;5,844;Quartzo;2;-1,0;8,5;5,6;7,5;4,5;5,833;5,0;7,708333333;1
2022;RA-668;Aluno-668;11;Masculino;1;U;2022;Pública;4,365;Quartzo;2;-1,0;6,9;3,3;7,5;2,8;3,75;5,0;7,708333333;1
2022;RA-669;Aluno-669;11;Masculino;1;U;2022;Pública;7,475;Ametista;2;-1,0;9,0;9,7;7,5;6,0;7,833;5,0;7,708333333;0
2022;RA-670;Aluno-670;10;Feminino;1;U;2022;Pública;7,451;Ametista;2;-1,0;8,0;8,8;7,5;6,9;8,167;5,0;7,708333333;0
2022;RA-671;Aluno-671;9;Masculino;0;A;2021;Pública;7,617;Ametista;1;-1,0;8,5;8,2;8,1;8,8;7,417;5,0;7,708333333;0
2022;RA-672;Aluno-672;9;Feminino;0;A;2021;Pública;7,48;Ametista;1;-1,0;8,5;8,5;8,1;8,8;6,75;5,0;7,708333333;0
2022;RA-673;Aluno-673;8;Feminino;0;A;2022;Pública;8,65;Topázio;0;0,0;8,5;9,2;8,1;9,2;8,583;10,0;7,708333333;0
2022;RA-674;Aluno-674;8;Masculino;0;A;2022;Pública;7,862;Ametista;0;0,0;9,5;8,7;8,1;8,0;6,333;10,0;7,708333333;0
2022;RA-675;Aluno-675;8;Masculino;0;A;2022;Pública;7,576;Ametista;0;0,0;10,0;6,6;8,1;7,4;7,083;10,0;7,708333333;0
2022;RA-676;Aluno-676;9;Masculino;0;A;2021;Pública;7,911;Ametista;1;-1,0;8,5;8,6;8,1;9,3;8,167;5,0;7,708333333;0
2022;RA-677;Aluno-677;8;Feminino;0;B;2021;Pública;8,358;Topázio;0;0,0;10,0;9,4;7,5;7,3;8,583;10,0;7,708333333;0
2022;RA-678;Aluno-678;9;Masculino;0;B;2022;Pública;8,0;Ametista;1;-1,0;9,0;10,0;6,9;7,3;9,5;5,0;7,708333333;0
2022;RA-679;Aluno-679;10;Masculino;0;B;2020;Pública;7,172;Ametista;2;-2,0;9,0;8,2;7,5;6,3;7,833;5,0;7,708333333;0
2022;RA-680;Aluno-680;10;Feminino;0;B;2019;Pública;7,518;Ametista;2;-2,0;9,5;8,8;7,5;7,4;7,75;5,0;7,708333333;0
2022;RA-681;Aluno-681;10;Masculino;0;B;2022;Pública;7,204;Ametista;2;-2,0;8,5;8,5;6,9;6,5;8,0;5,0;7,708333333;0
2022;RA-682;Aluno-682;11;Masculino;0;B;2022;Pública;7,625;Ametista;2;-2,0;9,5;9,1;7,5;7,0;8,083;5,0;7,708333333;0
2022;RA-683;Aluno-683;10;Masculino;0;C;2022;Pública;6,011;Ágata;2;-2,0;7,9;5,0;7,5;4,0;8,083;5,0;7,708333333;1
2022;RA-684;Aluno-684;7;Masculino;0;C;2022;Pública;8,26;Topázio;0;0,0;9,5;7,5;8,1;9,3;7,917;10,0;7,708333333;0
2022;RA-685;Aluno-685;9;Masculino;0;C;2022;Pública;6,864;Ágata;1;-1,0;9,0;6,2;5,0;8,0;7,833;5,0;7,708333333;1
2022;RA-686;Aluno-686;9;Feminino;0;D;2022;Pública;7,729;Ametista;1;-1,0;7,5;8,6;8,1;8,8;8,083;5,0;7,708333333;0
2022;RA-687;Aluno-687;9;Masculino;0;D;2022;Pública;7,703;Ametista;1;-1,0;8,5;9,0;8,1;8,3;8,0;5,0;7,708333333;0
2022;RA-688;Aluno-688;9;Masculino;0;D;2022;Pública;7,771;Ametista;1;-1,0;8,5;9,7;7,5;7,9;7,917;5,0;7,708333333;0
2022;RA-689;Aluno-689;9;Feminino;0;D;2022;Pública;6,433;Ágata;1;-1,0;7,4;7,9;5,6;5,8;6,667;5,0;7,708333333;1
2022;RA-690;Aluno-690;9;Feminino;0;D;2022;Pública;7,541;Ametista;1;-1,0;9,5;9,5;7,5;7,0;7,417;5,0;7,708333333;0
2022;RA-691;Aluno-691;8;Feminino;0;D;2022;Pública;8,68;Topázio;0;0,0;10,0;9,2;8,1;9,4;7,917;10,0;7,708333333;0
2022;RA-692;Aluno-692;9;Feminino;0;D;2021;Pública;7,569;Ametista;1;-1,0;9,5;8,9;8,1;6,9;7,917;5,0;7,708333333;0
2022;RA-693;Aluno-693;7;Feminino;0;D;2022;Pública;7,944;Ametista;0;0,0;9,5;9,8;8,1;5,7;7,667;10,0;7,708333333;0
2022;RA-694;Aluno-694;8;Masculino;0;D;2022;Pública;8,378;Topázio;0;0,0;10,0;9,0;8,1;8,1;7,917;10,0;7,708333333;0
2022;RA-695;Aluno-695;8;Feminino;0;E;2021;Pública;4,28;Quartzo;0;0,0;9,0;3,1;7,5;2,5;2,5;10,0;7,708333333;1
2022;RA-696;Aluno-696;9;Feminino;0;E;2021;Pública;7,441;Ametista;1;-1,0;8,5;9,0;7,5;6,6;8,167;5,0;7,708333333;0
2022;RA-697;Aluno-697;11;Masculino;0;E;2021;Pública;7,675;Ametista;2;-2,0;7,0;9,3;7,5;8,4;8,083;5,0;7,708333333;0
2022;RA-698;Aluno-698;9;Masculino;0;E;2021;Pública;7,44;Ametista;1;-1,0;9,0;9,8;2,5;8,1;8,083;5,0;7,708333333;0
2022;RA-699;Aluno-699;9;Masculino;0;E;2022;Pública;6,658;Ágata;1;-1,0;5,2;9,2;7,5;7,1;6,0;5,0;7,708333333;1
2022;RA-700;Aluno-700;9;Feminino;0;F;2022;Pública;7,738;Ametista;1;-1,0;9,0;8,7;7,5;9,2;7,083;5,0;7,708333333;0
2022;RA-701;Aluno-701;10;Masculino;0;F;2021;Pública;7,755;Ametista;2;-2,0;9,0;9,3;7,5;8,7;7,417;5,0;7,708333333;0
2022;RA-702;Aluno-702;8;Feminino;0;F;2022;Pública;7,387;Ametista;0;0,0;10,0;8,6;5,0;6,8;7,0;10,0;7,708333333;0
2022;RA-703;Aluno-703;10;Masculino;0;F;2021;Pública;6,099;Ágata;2;-2,0;7,5;7,4;5,0;5,1;6,833;5,0;7,708333333;1
2022;RA-704;Aluno-704;10;Masculino;0;F;2022;Pública;6,741;Ágata;2;-2,0;9,0;8,6;5,0;7,2;6,583;5,0;7,708333333;1
2022;RA-705;Aluno-705;10;Masculino;0;F;2022;Pública;6,634;Ágata;2;-2,0;9,5;6,2;7,5;7,1;6,333;5,0;7,708333333;1
2022;RA-706;Aluno-706;10;Feminino;0;F;2021;Pública;7,659;Ametista;2;-2,0;9,5;6,7;7,5;9,1;8,417;5,0;7,708333333;0
2022;RA-707;Aluno-707;10;Feminino;0;F;2020;Pública;7,679;Ametista;2;-2,0;10,0;8,1;6,9;8,5;8,083;5,0;7,708333333;0
2022;RA-708;Aluno-708;9;Masculino;0;F;2022;Pública;7,282;Ametista;1;-1,0;8,0;8,4;7,5;7,3;7,583;5,0;7,708333333;0
2022;RA-709;Aluno-709;10;Feminino;0;F;2022;Pública;5,313;Quartzo;2;-2,0;9,5;3,5;7,5;2,3;7,083;5,0;7,708333333;1
2022;RA-710;Aluno-710;10;Masculino;0;G;2020;Pública;7,285;Ametista;2;-2,0;9,5;8,9;5,0;6,9;8,0;5,0;7,708333333;0
2022;RA-711;Aluno-711;9;Masculino;0;G;2022;Pública;6,04;Ágata;1;-1,0;9,0;7,9;6,3;3,5;6,0;5,0;7,708333333;1
2022;RA-712;Aluno-712;11;Masculino;0;G;2019;Pública;6,026;Ágata;2;-2,0;8,0;5,1;5,0;8,0;5,833;5,0;7,708333333;1
2022;RA-713;Aluno-713;9;Masculino;0;G;2021;Pública;7,42;Ametista;1;-1,0;10,0;8,7;7,5;7,8;7,25;5,0;7,708333333;0
2022;RA-714;Aluno-714;11;Masculino;0;G;2019;Pública;6,953;Ágata;2;-2,0;9,0;6,9;5,6;8,0;7,25;5,0;7,708333333;1
2022;RA-715;Aluno-715;9;Feminino;0;G;2022;Pública;6,656;Ágata;1;-1,0;8,5;8,7;4,4;4,9;7,917;5,0;7,708333333;1
2022;RA-716;Aluno-716;9;Masculino;0;G;2022;Pública;6,525;Ágata;1;-1,0;8,9;8,1;7,5;6,7;5,417;5,0;7,708333333;1
2022;RA-717;Aluno-717;10;Feminino;0;G;2021;Pública;6,832;Ágata;2;-2,0;9,0;7,3;7,5;5,4;7,917;5,0;7,708333333;1
2022;RA-718;Aluno-718;8;Feminino;0;G;2022;Pública;8,093;Topázio;0;0,0;8,0;8,9;6,3;9,2;7,417;10,0;7,708333333;0
2022;RA-719;Aluno-719;10;Feminino;0;G;2021;Pública;5,552;Quartzo;2;-2,0;9,0;4,6;7,5;4,2;6,083;5,0;7,708333333;1
2022;RA-720;Aluno-720;9;Feminino;0;G;2021;Pública;6,731;Ágata;1;-1,0;8,0;5,9;7,5;7,6;7,083;5,0;7,708333333;1
